4068112,Andong Soju Traditional Food Museum,"Seoul,  280, Susang-dong",attractions
4084344,Seoul City Hall,"37.56629,126.97784",attractions
4084362,Kwanghee Fasion Mall,"37.568584,127.01192",attractions
4084386,Bugaksan Seoul Fortress,"37.59371,126.97753",attractions
4087589,Gimpo City Hall,"Seoul,  263-1, Saoe-dong",attractions
4094797,Gallery Arario Seoul,"37.57905,126.98201",attractions
4094800,Gonggeunhye Gallery,"37.58399,126.97965",attractions
4094809,Ttukseom Hangang Park,"37.531868,127.07028",attractions
4094815,Alpha Gallery,"37.56026,126.97672",attractions
4094818,Dongduk Art Gallery,"Seoul,  151-8, Gwanhun-dong, Jongno-gu",attractions
4094832,Gallery Now,"Seoul,  192-13, Gwanhun-dong, Jongno-gu",attractions
4094834,Gallery The Space,"37.520798,127.04847",attractions
4094840,Moin Gallery,"37.574226,126.98581",attractions
4094859,Gallery SUN Contemporary,"37.5805,126.98037",attractions
4094861,Haneul Park,"37.566414,126.88615",attractions
4094871,Gallery We,"37.59123,126.98003",attractions
4094877,Chungmu Arts Center,"37.566006,127.0148",attractions
4094887,Art Center Nabi,"Seoul,  99, Seorin-dong, Jongno-gu",attractions
4094903,Ice Gallery,"37.553883,126.92205",attractions
4094927,Gallery Luminarie,"Seoul,  1323-1, Seocho2-dong, Seocho-gu",attractions
4094934,Universal Art Center,"37.55025,127.08756",attractions
4094936,Knife Gallery,"37.573765,126.984856",attractions
4094942,Guro Art Valley,"37.49654,126.88897",attractions
4094957,Gallery Sabina,"37.57398,126.98543",attractions
4095481,The Central Museum of KyungHee University,"Seoul,  1, Hoegi-dong, Dongdaemun-gu",attractions
4095486,Ahmsadong Seonsa Joogeoji,"37.55764,127.13072",attractions
4095493,Mongchon Museum of History,"Seoul,  88-3, Bangi-dong, Songpa-gu",attractions
4095494,Korea Army Museum,"37.624485,127.08224",attractions
4095498,Samjeondobi,"37.50332,127.10706",attractions
4095502,I-Park Mall,"37.528965,126.96546",attractions
4095561,Sookmyung Women's University Museum,"37.545578,126.96539",attractions
