10629731,O Chunja Beer Gwancheoldong,"Seoul 03190,  15, Samil-daero 17-gil, Jongno-gu",restaurants
10629750,Sajo Chamchi Mugyo,"Seoul 04523,  39, Namdaemun-ro 9-gil, Jung-gu",restaurants
10629782,,"Seoul,  195 Mapo-daro, Mapo-gu",restaurants
10629796,HeeJung Sikdang,"Seoul 07336,  117, Yeouinaru-ro, Yeongdeungpo-gu",restaurants
10629840,Bibigo,"Seoul,  300 Digital-ro, Guro-gu",restaurants
10629941,Olbaan,"37.51878,126.92781",restaurants
10630155,Gamsung Taco & Grill,"Seoul 06028,  31, Gangnam-daero 162-gil, Gangnam-gu",restaurants
10633905,Odyssey,"Seoul 04048,  90, Yanghwa-ro 6-gil, Mapo-gu",restaurants
10642014,"Flam's Bistro, German & French Restaurant","37.482517,127.01038",restaurants
10660437,The Place,"37.55595,126.97333",restaurants
10663226,Neulmajung,"Seoul 03148,  16-1, Insadong 8-gil, Jongno-gu",restaurants
10669868,Luii,"Seoul 04519,  40, Sejong-daero 21-gil, Jung-gu",restaurants
10670911,Fortune Restaurant,"37.5648,127.00505",restaurants
10674489,Swoyambhu Restaurant,"37.5517,126.93739",restaurants
10674909,Owl's Cutlet,"37.56874,127.00919",restaurants
10676592,Boccalino,"37.57034,126.97544",restaurants
10677157,O'neul the Korean Cuisine,"37.52622,126.99596",restaurants
10677636,Hanam Dwaeji Jib Myeongdong 1st,"37.56511,126.98375",restaurants
10677717,Tintin,"Seoul 04344,  23-6, Hoenamu-ro 13ga-gil, Yongsan-gu",restaurants
10677736,Spain Pocha Bien,"Seoul 04627,  188, Toegye-ro, Jung-gu",restaurants
10677791,Gold Pig Restaurant,"Seoul 04607,  149, Dasan-ro, Jung-gu",restaurants
10682201,Seven Craft,"Seoul 04047,  33, Dongmak-ro 5-gil, Mapo-gu",restaurants
10682225,Ingimyeong Hongdae,"Seoul 04044,  33, Yanghwa-ro 6-gil, Mapo-gu",restaurants
10682250,Gongneung Dak Hanmari,"Seoul 03778,  77, Yonsei-ro 2-gil, Seodaemun-gu",restaurants
10686479,HBC Meat House Itaewon 2-ho,"37.538425,126.96545",restaurants
10686485,Ikdong Dabang,"Seoul 03133,  17-19, Supyo-ro 28-gil, Jongno-gu",restaurants
10691572,Sobremesa,"37.502644,127.02387",restaurants
