class,placeId,score,name_kor,name_eng,location,결과,지번,x,y
restaurants,4030915,5,파파존스 방배점,Papa Jones Bangbae,서울 서초구 방배4동 811-16,정좌표,,126.991666,37.49132
restaurants,4030918,3,파파존스 역삼점,Papa John's Yeoksam,서울 강남구 역삼동 747-25,정좌표,,127.038643,37.496397
restaurants,4030919,3,파라다이스,Paradise,서울 영등포구 여의도동 85-1,정좌표,,126.936162,37.529056
restaurants,4030921,4,파파존스 을지로점,Papa John's Euljiro,서울 중구 을지로2가 148-10,정좌표,,126.98833,37.565907
restaurants,4030924,4.25,파파존스 약수점,Papa John's Yaksu,서울 중구 장충동2가 200-1,정좌표,,127.007665,37.558106
restaurants,4030925,4,파파존스 오금점,Papa John's Ogeum,서울 송파구 오금동 1-5,정좌표,,127.128043,37.510805
restaurants,4030927,5,파파존스 중계점,Papa Jones Junggye,서울 노원구 중계동 366-10,정좌표,,127.077577,37.651741
restaurants,4030928,4.75,파파존스 수서점,Papa Jones Suseo,서울 강남구 일원동 722,정좌표,,127.079612,37.482884
restaurants,4030929,3,파파치노피자,Papachinopija,서울 관악구 봉천동 1659-3,정좌표,,126.962509,37.476949
restaurants,4030936,5,파파존스 옥수점,Papa Jones Oksu,서울 성동구 옥수동 517-29,정좌표,,127.016989,37.545371
restaurants,4030942,3,파스타리오 성신여대점,Pastario Sungshin Women's University Restaurant,서울 성북구 동선동2가 305,정좌표,,127.020779,37.591203
restaurants,4030944,4,페리카나 방학3점,Pelicana Banghak,서울 도봉구 방학2동 630-17,정좌표,,127.03382,37.666762
restaurants,4030953,4.5,페리카나 방학1점,Pelicana Banghak,서울 도봉구 방학동 665-9,정좌표,,127.034258,37.662684
restaurants,4030966,4,페리카나 청량리점,Pelicana Cheongnyangni,서울 동대문구 청량리동 50-19,정좌표,,127.04886,37.583305
restaurants,4030969,3,페리카나 독립문점,Pelicana Dokripmun,서울 종로구 교북동 1-16,정좌표,,126.960015,37.572734
restaurants,4030973,5,페리카나 공항동점,Pelicana Gonghangdong,서울 강서구 공항동 60-12,정좌표,,126.810247,37.559192
restaurants,4030975,4,페리카나 거여점,Pelicana Geoyeo,서울 송파구 거여동 546,정좌표,,127.147571,37.492494
restaurants,4030985,3,페리카나 훼미리점,Pelicana Family,서울 송파구 문정동 150-32,정좌표,,127.115574,37.491006
restaurants,4030992,2,페리카나 가락본동점,Pelicana Garakbondong,서울 송파구 가락동 71-7,정좌표,,127.120236,37.497502
restaurants,4030994,4,페리카나 일원동점,Pelicana Ilwondong,서울 강남구 일원동 678-8,정좌표,,127.082676,37.491197
restaurants,4031003,3,페리카나 경복아파트점,Pelicana Gyeongbok Apartment,서울 강남구 논현동 277,정좌표,,127.039953,37.509807
restaurants,4031006,4.333333333,페리카나 합정동점,Pelicana Hapjeongdong,서울 마포구 합정동 433-61,정좌표,,126.906942,37.552063
restaurants,4031009,4,페리카나 마천1점,Pelicana Macheon,서울 송파구 마천동 316-7,정좌표,,127.155749,37.493238
restaurants,4031012,4,페리카나 이문동점,Pelicana Imundong,서울 동대문구 이문3동 251-7,정좌표,,127.061784,37.604484
restaurants,4031013,4,페리카나 잠원동점,Pelicana Jamwondong,서울 서초구 잠원동 35-4,정좌표,,127.017442,37.512541
restaurants,4031015,4,페리카나 행당동점,Pelicana Haengdangdong,서울 성동구 행당1동 317-70,정좌표,,127.032087,37.558282
restaurants,4031055,4,페리카나 치킨 상봉동점,Pelicana Chicken Sangbongdong,서울 중랑구 상봉2동 85-26,정좌표,,127.090782,37.593835
restaurants,4031068,4,페리카나 신풍시장점,Pelicana Sinpung Market,서울 영등포구 신길3동 335-24,정좌표,,126.906326,37.504311
restaurants,4031071,4,페리카나 월곡2점,Pelicana Wolgok,서울 성북구 하월곡동 37-18,정좌표,,127.041783,37.601908
restaurants,4031077,3,페리카나 양재점,Pelicana Yangjae,서울 서초구 양재동 8-71,정좌표,,127.03822,37.483554
restaurants,4031084,3.833333333,포베이 서울역점,Pho Bay Seoul Station,서울 중구 남대문로5가 541,정좌표,,126.973757,37.55551
restaurants,4031085,3.2,포베이 구로점,Pho Bay Guro,서울 구로구 구로동 811,정좌표,,126.899259,37.484179
restaurants,4031088,3.666666667,포베이 동부이촌점,Pho Bay Dongbu Ichon,서울 용산구 이촌동 301-7,정좌표,,126.978922,37.519522
restaurants,4031092,3,포베이 광장점,Pho Bay Gwangjang,서울 광진구 구의3동 217-15,정좌표,,127.09355,37.538298
restaurants,4031100,4,피자에땅 거여점,Pizza Etang Geoyeo,서울 송파구 거여동 21,정좌표,,127.142336,37.494357
restaurants,4031113,3.75,피자헛,Pizza Hut,서울 종로구 관철동 12-15,정좌표,,126.985977,37.569077
restaurants,4031114,4,피자헛,Pizza Hut,서울 송파구 잠실동 175-9,정좌표,,127.079702,37.511421
restaurants,4031116,4,피자에땅 난곡점,Pizza Etang Nangok,서울 관악구 신림동 526-23,정좌표,,126.916515,37.48251
restaurants,4031120,4,피자헛 대치점,Pizza Hut Daechi,서울 강남구 대치동 994-6,정좌표,,127.067911,37.499101
restaurants,4031121,4,피자헛 이촌점,Pizza Hut Ichon,서울 용산구 이촌동 300-26,정좌표,,126.973896,37.51974
restaurants,4031122,4.666666667,피자헛 독립문점,Pizza Hut Dongnimmun,서울 종로구 무악동 47-4,정좌표,,126.959625,37.573145
restaurants,4031124,3,피자헛 구로공단점,Pizza Hut Gurogongdan,서울 구로구 구로동 1125-6,정좌표,,126.90124,37.48327
restaurants,4031125,2.2,피자헛 삼성점,Pizza Hut Samseong,서울 강남구 삼성동 120-2,정좌표,,127.053753,37.511549
restaurants,4031129,4.333333333,피자헛 성신여대점,Pizza Hut Seongshin Yeodae,서울 성북구 동선동1가 85-80,정좌표,,127.017901,37.592233
restaurants,4031131,4.25,피자헛 왕십리점,Pizza Hut Wangsimni,서울 성동구 행당동 286-3,정좌표,,127.033712,37.56217
restaurants,4031134,4.666666667,피자헛 약수역점,Pizza Hut Yagsuyeok,서울 중구 신당동 369-7,정좌표,,127.010221,37.55483
restaurants,4031141,4,피자헛 숙대역점,Pizza Hut Sukdaeyeok,서울 용산구 남영동 24-1,정좌표,,126.972541,37.544308
restaurants,4031152,3,피자투어,Pizza Tour,서울 중랑구 면목7동 632-5,정좌표,,127.085446,37.578314
restaurants,4031154,4.5,피자헛 수유리점,Pizzahut Suyuri,서울 강북구 수유동 278-3,정좌표,,127.014641,37.647971
restaurants,4031156,5,프라자뷰,Plaza View,서울 중구 태평로2가 23,정좌표,,126.977899,37.564673
restaurants,4031160,5,플래닛블루 재즈바,Planet Blue Jazz Bar,서울 성북구 동선동2가 148,정좌표,,127.02025,37.590964
restaurants,4031163,3,피자에땅 상도점,Pizzaettang Sangdo,서울 동작구 상도1동 773-2,정좌표,,126.948676,37.502326
restaurants,4031164,4,포항죽도어시장,Pohang Jukdo Eosijang,서울 서초구 방배동 450-5,정좌표,,126.983345,37.477841
restaurants,4031165,4,포호아 종로점,Pohoa Jongro,서울 종로구 관철동 7-14,정좌표,,126.987372,37.568945
restaurants,4031172,4,피자에땅 쌍문점,Pizzaettang Ssangmun,서울 도봉구 쌍문동 568,정좌표,,127.038535,37.657962
restaurants,4031174,4,파파이스 씨네씨티점,Popeyes Ssinessiti,서울 강남구 신사동 651-15,정좌표,,127.036989,37.523055
restaurants,4031176,3.333333333,파파이스 내자점,Popeyes Naeja,서울 종로구 체부동 48,정좌표,,126.972116,37.576931
restaurants,4031187,4,프린스턴스퀘어,Princeton Square,서울 서대문구 대신동 90-6,정좌표,,126.944794,37.564391
restaurants,4031188,4.454545455,풀향기,Pulhyanggi,서울 용산구 한남동 726-54,정좌표,,127.003892,37.541378
restaurants,4031194,5,리코체나,Riccocena,서울 마포구 성산2동 152-7,정좌표,,126.904407,37.569799
restaurants,4031195,5,푸른섬참치,Pureunseom Chamchi,서울 마포구 연남동 567-11,정좌표,,126.921758,37.559777
restaurants,4031197,3,풍천장어구이,Pungcheon Jangeogui,서울 영등포구 양평동1가 28-2,정좌표,,126.890867,37.522575
restaurants,4031201,4.5,풀향기 삼성본점,Pulhyanggi Samseong,서울 강남구 삼성1동 152-60,정좌표,,127.056391,37.510417
restaurants,4031220,4,로얄인디안레스토랑,Royal Indian Restaurant,서울 광진구 화양동 49-13,정좌표,,127.066451,37.541871
restaurants,4031221,3.571428571,삼보성,Samboseong,서울 마포구 도화동 181-36,정좌표,,126.950293,37.541905
restaurants,4031237,1,삼성,Samsung,서울 중구 북창동 19-2,정좌표,,126.977211,37.562793
restaurants,4031238,4.090909091,삼통치킨,Samtong Chicken,서울 성북구 안암동5가 102-64,정좌표,,127.029185,37.585659
restaurants,4031248,2.25,산내리,Sannaeri,서울 종로구 계동 146-1,정좌표,,126.986541,37.577623
restaurants,4031251,3,스쿨푸드 마포점,School Food Mapo,서울 강남구 청담동 120-5,정좌표,,127.048786,37.524971
restaurants,4031252,4.142857143,상도갈비타운,Sangdo Galbi Town,서울 동작구 상도1동 526,정좌표,,126.950109,37.50579
restaurants,4031255,4,시즌즈,Seasons,서울 중구 남대문로5가 395,정좌표,,126.975435,37.555317
restaurants,4031256,5,산울림,Sanullim,서울 종로구 구기동 10-5,정좌표,,126.961035,37.615038
restaurants,4031259,3,사랑채,Sarangchae,서울 송파구 문정동 65-12,정좌표,,127.125364,37.484439
restaurants,4031270,4.666666667,서대문김치찜,Seodaemun Kimchijjim,서울 관악구 봉천1동 972-38,정좌표,,126.926354,37.490231
restaurants,4031275,3,서향원,Seonghyangwon,서울 은평구 역촌동 45-15,정좌표,,126.914488,37.606834
restaurants,4031276,4,서라벌샤브샤브,Seorabeol Shabu Shabu,서울 송파구 송파동 58-19,인근좌표,,127.108437,37.5111
restaurants,4031299,3.5,샹그라,Shangla,서울 광진구 군자동 249,정좌표,,127.075963,37.551389
restaurants,4031300,3.818181818,세븐스프링스 홍대점,Seven Springs Hongik University Restaurant,서울 마포구 동교동 166-13,정좌표,,126.924536,37.557036
restaurants,4031301,4,샤브애,Shabuae,서울 마포구 성산2동 590-2,정좌표,,126.903395,37.566248
restaurants,4031305,2.714285714,실크로드,Silk Road,서울 구로구 고척동 69-34,정좌표,,126.864497,37.497159
restaurants,4031306,5,신선설농탕 도곡점,Shinseon Seolnongtang Dogok,서울 강남구 도곡동 410-9,정좌표,,127.041911,37.484882
restaurants,4031308,4.666666667,신안촌,Sinanchon,서울 종로구 내자동 152,정좌표,,126.970833,37.575559
restaurants,4031311,4.5,사이드웨이와인,Sideway Wine,서울 강남구 역삼동 817-38,정좌표,,127.028656,37.500866
restaurants,4031315,4.166666667,신가예촌,Singayechon,서울 서초구 서초동 1364-5,정좌표,,127.029842,37.485198
restaurants,4031316,4,신동궁감자탕 역삼본점,Shindonggung Gamjatang Yeoksam,서울 강남구 역삼동 823-41,정좌표,,127.0326,37.498421
restaurants,4031319,4,신나라매운갈비찜,Sinnara Maeun Galbijjim,서울 송파구 잠실본동 201-17,정좌표,,127.081729,37.509391
restaurants,4031321,3,신대감의 무한도전,Sindaegamui Muhandojeon,서울 성동구 행당동 3-29,정좌표,,127.041046,37.560499
restaurants,4031326,4.5,신떡 한성대역점,Sindduk Hanseongdaeyeok,서울 성북구 삼선동1가 51,정좌표,,127.007683,37.58748
restaurants,4031327,3.666666667,신촌설렁탕 본점,Sinchon Seolreongtang,서울 광진구 화양동 110-37,정좌표,,127.07114,37.546999
restaurants,4031331,4,시로코,Siroko,서울 광진구 광장동 21,정좌표,,127.111313,37.555688
restaurants,4031335,3.5,스카이바,Sky Bar,서울 성북구 동선동1가 73,정좌표,,127.017172,37.590875
restaurants,4031338,4.333333333,신선설농탕 자양점,Sinseon Seollongtang Jayang,서울 광진구 자양동 766-10,정좌표,,127.082958,37.540271
restaurants,4031339,4,소담,Sodam,서울 성북구 동소문동6가 111,정좌표,,127.01399,37.592588
restaurants,4031341,3.666666667,신포우리만두 안암점,Sinpo Uri Mandu Anam,서울 성북구 안암동5가 102-28,정좌표,,127.029203,37.585154
restaurants,4031344,4,속초생태집,Sokcho Saengtaejip,서울 중구 북창동 94-20,정좌표,,126.97815,37.562026
restaurants,4031347,5,소문난갈비,Somunnan Galbi,서울 서대문구 대현동 104-18,정좌표,,126.942295,37.557791
restaurants,4031348,3,신씨화로 연세재단점,Sinssi Hwaro Yonsei Foundation,서울 중구 남대문로5가 251,정좌표,,126.974772,37.557429
restaurants,4031353,3,솔레미오,Solemio,서울 은평구 대조동 198-5,정좌표,,126.920181,37.618059
restaurants,4031354,3.6,송강민물장어 삼성지점,Songgang Minmuljangeo Samseong,서울 강남구 삼성동 77-23,정좌표,,127.058662,37.514255
restaurants,4031359,2.8,송림가,Songrimga,서울 구로구 고척동 69-34,정좌표,,126.864497,37.497159
restaurants,4031360,4.333333333,송스키친,Song's Kitchen,서울 성북구 성북동 119-1,정좌표,,126.996694,37.592974
restaurants,4031362,3,솟대,Sotdae,서울 관악구 신림본동 1637-7,정좌표,,126.929689,37.481621
restaurants,4031375,3,쌍둥이네,Ssangdungine,서울 마포구 동교동 169-31,정좌표,,126.925563,37.556505
restaurants,4031380,3.9,스타벅스 건국대점,Starbucks Konkuk University Restaurant,서울 광진구 화양동 3-34,정좌표,,127.071667,37.542849
restaurants,4031383,3,스시캘리포니아,Sushi California,서울 노원구 상계동 724-3,정좌표,,127.06298,37.654509
restaurants,4031388,5,스시캘리포니아 중대점,Sushi California Chungang University Restaurant,서울 동작구 흑석동 223-18,정좌표,,126.959355,37.507088
restaurants,4031393,4,스시와,Sushiwa,서울 강남구 삼성동 147-15,정좌표,,127.056241,37.512497
restaurants,4031405,4,수원왕갈비,Suwon Wanggalbi,서울 종로구 창신동 463-1,정좌표,,127.010799,37.571017
restaurants,4031409,4,T.G.I. Fridays 종로점,T.G.I. Friday's Jongno,서울 종로구 관철동 7-11,정좌표,,126.987041,37.569077
restaurants,4031416,5,타셴,Taschen,서울 종로구 동숭동 1-81,정좌표,,127.003718,37.582491
restaurants,4031419,3.75,틈새라면 광화문점,Teumsaeramyeon Gwanghwamun,서울 종로구 당주동 21-2,정좌표,,126.975602,37.571213
restaurants,4031422,3,틈새라면 외대점,Teumsaeramyeon Oedae,서울 동대문구 이문동 287-38,정좌표,,127.059859,37.595503
restaurants,4031426,4.333333333,털보스테이크,Teolbo Steak,서울 용산구 한남동 739-6,정좌표,,127.000885,37.537785
restaurants,4031428,4.5,티포투,T42,서울 종로구 관철동 12-16,정좌표,,126.98617,37.569069
restaurants,4031431,3.333333333,더플래어 강남점,The Flair Gangnam,서울 서초구 서초2동 1320,정좌표,,127.02617,37.497214
restaurants,4031432,4,틈새라면 성신여대점,Teumsaeramyeon Seongshin Yeodae,서울 성북구 동선동1가 2-2,정좌표,,127.017583,37.592347
restaurants,4031441,3,더 플레어,The Flair,서울 종로구 동수동 1-65,시군구좌표,,126.97922,37.573172
restaurants,4031445,4.473684211,토다이,Todai,서울 강남구 대치동 1005-5,정좌표,,127.066197,37.505917
restaurants,4031453,3,토마토아저씨 목동점,Tomato Ajeossi Mokdong,서울 양천구 신정4동 895-47,정좌표,,126.863281,37.528115
restaurants,4031456,4,떡쌈시대,Tteokssamsidae,서울 강남구 역삼동 810-5,정좌표,,127.026102,37.503341
restaurants,4031467,5,또래오래 송파가락본동점,Toreore Songpa Garakbondong,서울 송파구 가락동 119-9,정좌표,,127.125111,37.4916
restaurants,4031470,5,또래오래 동작상도점,Toreore Dongjak Sangdo,서울 동작구 상도1동 716-1,정좌표,,126.946818,37.5034
restaurants,4031471,3,또래오래 강동길동점,Toreore Gangdong Gildong,서울 강동구 길동 131-3,정좌표,,127.147197,37.537292
restaurants,4031472,3,또래오래 신당점,Toreore Sindang,서울 중구 신당동 366-126,정좌표,,127.007728,37.549051
restaurants,4031474,5,또래오래 광진광장점,Toreore Gwangjin Gwangjang,서울 광진구 광장동 287-4,정좌표,,127.104461,37.547572
restaurants,4031477,4.5,또래오래 광진구의점,Toreore Gwangjin Guui,서울 광진구 구의동80-34,정좌표,,127.085764,37.545807
restaurants,4031478,5,또래오래 등촌점,Toreore Deungchon,서울 강서구 등촌동655-35,정좌표,,126.854509,37.555737
restaurants,4031483,4,또래오래 방학점,Toreore Banghak,서울 도봉구 방학동690-89,정좌표,,127.037447,37.663278
restaurants,4031484,4,또래오래 노원상계점,Toreore Nowon Sanggye,서울 노원구 상계6동 767-1,정좌표,,127.0587,37.64697
restaurants,4031486,4,또래오래 중랑면목점,Toreore Jungrangmyeonmok,서울 중랑구 망우3동525-5,정좌표,,127.093931,37.59003
restaurants,4031491,5,또래오래 송파석촌점,Toreore Songpaseokchon,서울 송파구 석촌동263-5,정좌표,,127.103788,37.502613
restaurants,4031503,4,투다리 훼미리점,Tudari Family,서울 송파구 문정동 150-26,정좌표,,127.116415,37.491553
restaurants,4031506,1,투다리 대흥1점,Tudari Daehong,서울 마포구 대흥동 3-56,정좌표,,126.946113,37.554284
restaurants,4031529,4,투다리 경희대점,Tudari Gyeonghuidae,서울 동대문구 회기동 76-1,정좌표,,127.055056,37.590203
restaurants,4031535,4,투다리 관악점,Tudari Gwanak,서울 관악구 봉천동 931-11,정좌표,,126.941073,37.483336
restaurants,4031536,3,투다리 이대점,Tudari Idea,서울 서대문구 대현동 101-1,정좌표,,126.943347,37.557845
restaurants,4031540,3,투다리 후암점,Tudari Huam,서울 용산구 용산동2가 1-456,정좌표,,126.981567,37.546279
restaurants,4031553,3,투다리 장승점,Tudari Jangseung,서울 동작구 상도2동 34-29,정좌표,,126.946882,37.504436
restaurants,4031557,3,투다리 마포점,Tudari Mapo,서울 마포구 도화동 342,정좌표,,126.948665,37.540187
restaurants,4031558,3,투다리 노고산점,Tudari Nogosan,서울 마포구 노고산동 19-12,정좌표,,126.940638,37.555695
restaurants,4031560,3,투다리 일원점,Tudari Ilwon,서울 강남구 일원동 683-14,정좌표,,127.081648,37.491081
restaurants,4031567,5,투다리 마천점,Tudari Macheon,서울 송파구 마천동 128-111,정좌표,,127.15062,37.495814
restaurants,4031587,5,투다리 양평점,Tudari Yangpyeong,서울 영등포구 양평동4가 14-1,정좌표,,126.893852,37.534902
restaurants,4031596,4,투다리 신공덕점,Tudari Singongdeok,서울 마포구 신공덕동 15-19,정좌표,,126.954237,37.544724
restaurants,4031598,3.857142857,둘둘치킨 서대문점,Twotwo Chicken Seodaemun,서울 종로구 교남동 16-1,정좌표,,126.965249,37.567563
restaurants,4031600,4.565217391,우마이도,Umaido,서울 광진구 화양동 3-29,정좌표,,127.071676,37.543039
restaurants,4031605,4.5,둘둘치킨 강남점,Twotwo Chicken Gangnam,서울 강남구 역삼동 649-14,정좌표,,127.030655,37.499324
restaurants,4031608,4.333333333,투브로즈,Two Broz,서울 용산구 이태원로 216,정좌표,,126.99812,37.534707
restaurants,4031611,5,우동촌,Udongchon,서울 관악구 신림9동 246-51,정좌표,,126.938116,37.46855
restaurants,4031612,3.5,둘둘치킨 광장사거리점,Twotwo Chicken Gwangjangsageori,서울 광진구 구의동 212-29,정좌표,,127.093675,37.540146
restaurants,4031615,5,우뇽파스타,Unyong Pasta,서울 동작구 흑석3동 86-84,정좌표,,126.96165,37.506324
restaurants,4031617,4.333333333,둘둘치킨 남영점,Twotwo Chicken Namyeong,서울 용산구 남영동 88-3,정좌표,,126.973175,37.541836
restaurants,4031622,4,우리곱창집,Uri Gopchangjip,서울 종로구 종로5가 225-8,정좌표,,127.004414,37.570216
restaurants,4031623,3.615384615,빕스 대방점,Vips Daebang,서울 동작구 대방동 341-3,정좌표,,126.925779,37.512275
restaurants,4031624,4.419354839,빕스 어린이대공원점,VIPS Children's Grand Park,서울 광진구 군자동 248,정좌표,,127.076128,37.55176
restaurants,4031630,3.888888889,빕스 삼성점,VIPS Samseong,서울 강남구 대치동 996-8,정좌표,,127.06528,37.508775
restaurants,4031632,4.4,빕스 독산점,Vips Doksan,서울 금천구 독산동 1077-24,정좌표,,126.899578,37.458566
restaurants,4031633,3.5,빕스 불광역점,Vips Bulgwang Station,서울 은평구 불광동 251-2,정좌표,,126.928147,37.613086
restaurants,4031634,4,와바 양재직영점,Wabar Yangjae,서울 서초구 서초동 1366-7,정좌표,,127.03328,37.485163
restaurants,4031635,4.25,빕스 창동점,Vips Changdong,서울 도봉구 창동 700-29,정좌표,,127.037139,37.651977
restaurants,4031636,5,빕스 신정점,Vips Sinjeong,서울 양천구 신정동 981-13,정좌표,,126.859458,37.522114
restaurants,4031637,4,빕스 문정역점,VIPS Munjeongyeok,서울 새말로5길 31,광역시좌표,,126.977863,37.566412
restaurants,4031640,4.307692308,빕스 올림픽점,Vips Olympic,서울 강동구 성내동 459-3,정좌표,,127.122831,37.526959
restaurants,4031654,4.5,위치스 테이블,Witches Table,서울 종로구 신문로1가 18-1,정좌표,,126.975078,37.570613
restaurants,4031656,3,원할머니보쌈 마장점,Wonhalmeoni Bossam Majang,서울 성동구 마장동 781-13,정좌표,,127.044529,37.566961
restaurants,4031659,4.333333333,원당뼈다귀감자탕,Wondang Ppyeodagwi Gamjatang,서울 강남구 역삼동 645-20,정좌표,,127.033926,37.500873
restaurants,4031664,5,원조한방삼계탕,Wonjo Hanbang Samgyetang,서울 성북구 삼선동5가 369,정좌표,,127.017342,37.58912
restaurants,4031667,3,원할머니보쌈,Wonhalmeoni Bossam,서울 성북구 동선동 1가 121,정좌표,,127.019056,37.593099
restaurants,4031668,4,웰빙부추나라,Well-Being Buchunara,서울 중구 필동1가 29-2,정좌표,,126.992532,37.560636
restaurants,4031669,2,원할머니보쌈 신길점,WonHalmeoni Bossam Shingil,서울 영등포구 신길동 4902-12,정좌표,,126.911263,37.506258
restaurants,4031671,4,원당감자탕,Wondang Gamjatang,서울 중랑구 면목동 501-5,정좌표,,127.087671,37.584332
restaurants,4031679,3,얌샘 영등포점,Yamsaem Yeondeungpo,서울 영등포구 영등포동6가 6-1,정좌표,,126.904215,37.520285
restaurants,4031693,4,영구스피자 성수점,Yeonggus Pizza Seongsu,서울 성동구 성수동1가 105,정좌표,,127.046715,37.539281
restaurants,4031694,4.5,연화산,Yeonhwasan,서울 강남구 도곡동 410-4,정좌표,,127.042277,37.484542
restaurants,4031697,3.666666667,연길동방양꼬치전문점,Yeongil Dongbang Yangggochi Jeonmunjeom,서울 종로구 창신동 459-25,정좌표,,127.012037,37.571595
restaurants,4031702,4,예소담,Yesodam,서울 구로구 구로5동 41-5,정좌표,,126.892086,37.50435
restaurants,4031705,4,옛골토성,Yetgol Toseong,서울 서초구 신원동 69-7,정좌표,,127.070876,37.43041
restaurants,4031712,4,옛날농장 대학로점,Yennal Nongjang Daehangno,서울 종로구 대학로11길 44,정좌표,,126.999539,37.582582
restaurants,4031713,4.1875,용수산,Yongsusan,서울 종로구 삼청동 118-3,정좌표,,126.981523,37.586095
restaurants,4031716,3.666666667,옛골토성 도봉산점,Yetgol Toseong Dobongsan,서울 도봉구 도봉동 288-1,정좌표,,127.044554,37.688907
restaurants,4031727,4,용우동 동대문점,Yongudong Dongdaemun,서울 종로구 창신동 330-2,정좌표,,127.013974,37.572314
restaurants,4031733,3.5,유천칡냉면 풍납점,Yucheon Chiknaengmyeon Pungnap,서울 송파구 풍납2동 408-17,정좌표,,127.117393,37.529531
restaurants,4031744,4,유객주 동대문점,Yugaekju Dongdaemun,서울 중구 신당동 251-63,정좌표,,127.013755,37.566627
restaurants,4031751,4,유객주 양재역점,Yugaekju Yangjae Station,서울 서초구 양재1동 11-34,인근좌표,,127.036242,37.484367
restaurants,4031753,5,유가주막 홍대점,Yuga Jumak Hongdae,서울 마포구 동교동 163-9,정좌표,,126.922675,37.55501
restaurants,4031759,3.2,유가네닭갈비 노량진점,Yugane Dakgalbi Noryangjin,서울 동작구 노량진동 117-17,정좌표,,126.944489,37.512957
restaurants,4031762,3.727272727,유가네닭갈비 천호점,Yugane Dakgalbi Cheonho,서울 강동구 천호동 413-6,정좌표,,127.12735,37.539183
restaurants,4031764,2.5,얌샘 망우점,Yumsem Mangu,서울 중랑구 망우동 403-69,정좌표,,127.100342,37.595512
restaurants,4031768,4.5,쭈노치킨 노원점,Zoono Chicken Nowon,서울 노원구 상계2동 321-12,정좌표,,127.068337,37.655678
restaurants,4031778,3.875,얌샘 남영점,Yumsem Namyeong,서울 용산구 갈월동 93-60,정좌표,,126.971655,37.542102
restaurants,4031820,4,그랑 아,Grang A,서울 장충동2가 186-54,정좌표,,127.002394,37.560368
restaurants,4031822,4,Ajigen,Ajigen,서울 301-7 Ichon-dong Yongsan-gu,광역시좌표,,126.977863,37.566412
restaurants,4031834,4,몽중헌,Mongjungheon,서울 화동 117,정좌표,,126.98373,37.579554
restaurants,4031838,4,자원대구탕,Jawon Daegutang,서울 용산구 한강로1가 143-2,정좌표,,126.97411,37.534717
restaurants,4031839,5,Joyanggwan,Joyanggwan,서울 1327-29 Seocho-dong Seocho-gu,광역시좌표,,126.977863,37.566412
restaurants,4031846,5,묵호회집,Mukho Hoetjip,서울 을지로2가 199-7 풍국빌딩 2층,정좌표,,126.983973,37.565816
restaurants,4031851,4,오발탄 논현점,Obaltan Nonhyeon,서울 강남구 논현동 106-1,정좌표,,127.036034,37.518092
restaurants,4031852,5,마츠에라멘,Matsue Ramen,서울 마포구 동교동 169-14,정좌표,,126.924917,37.556571
restaurants,4031860,4,미조리,Mijori,서울 북창동 14-5,정좌표,,126.978297,37.563667
restaurants,4031868,4,아구일번지,Agu Ilbeonji,서울 낙원동 15,정좌표,,126.987922,37.574283
restaurants,4031874,4,목포낙지,Mokpo Nakji,서울 마포구 도화동 179-16,정좌표,,126.949352,37.541239
restaurants,4031885,4.2,돌꽃,Dolkkot,서울 마포구 월드컵북로 34,정좌표,,126.919085,37.557572
restaurants,4031886,3.111111111,할머니냉면,Halmeoni Naengmyeon,서울 제기동 470,정좌표,,127.043688,37.582272
restaurants,4031898,4.333333333,Todai Mokdong,Todai Mokdong,서울 908-28 Mok-dong Yangcheon-gu,광역시좌표,,126.977863,37.566412
restaurants,4031901,3,카페스타시오,Cafe Stasio,서울 삼성동 112-5 라마다서울호텔,정좌표,,127.045376,37.510292
restaurants,4031902,4,진사댁,Jinsadaek,서울 마포구 용강동 55-5,정좌표,,126.94382,37.540379
restaurants,4031906,4.428571429,서연황소곱창,Seoyeon Hwangso Gopchang,서울 서대문구 창천동 52-119,정좌표,,126.93508,37.558186
restaurants,4031916,4.333333333,춘자대구탕,Chunja Daegutang,서울 마포구 서교동 375-5,정좌표,,126.918863,37.554083
restaurants,4031921,3.714285714,원조남산왕돈까스,Wonjo Namsan Wang Donkatsu,서울 중구 예장동 8-53,정좌표,,126.986102,37.557382
restaurants,4031923,4.666666667,신옛찻집,Sinyetchatjip,서울 종로구 관훈동 164,정좌표,,126.983892,37.574249
restaurants,4031928,3.4,불낙지 불냉면,Bulnakji Bulnaengmyeon,서울 중구 명동2가 31-4,정좌표,,126.985357,37.562233
restaurants,4031936,5,도적,Dojeok,서울 마포구 서교동 402-17,정좌표,,126.920162,37.548796
restaurants,4031937,3,매운대,Maeundae,서울 신사동 655-4,인근좌표,,126.906,37.600223
restaurants,4031945,4.714285714,반저,Banjeo,서울 종로구 대학로8가길 56,정좌표,,127.002851,37.583015
restaurants,4031957,4.333333333,마포나루냉면,Maponaru Naengmyeon,서울 마포구 서교동 364-10,정좌표,,126.922146,37.55168
restaurants,4031960,4,Myeongdong Kalguksu,Myeongdong Kalguksu,서울 1F 255 Namdaemunno5-ga Jung-gu,광역시좌표,,126.977863,37.566412
restaurants,4031963,4.333333333,내강,Naegang,서울 중구 다동 172,정좌표,,126.97987,37.567835
restaurants,4031971,4,독도참치 광화문점,Dokdo Chamchi Gwanghwamun,서울 종로구 당주동 171,정좌표,,126.974715,37.570691
